uniprot,protein_length,source_database,organism,in_alphafold,pfam_accession,name,source_database,type,integrated,member_databases,go_terms,start,end,dc-status,representative,representative,model,score
Q9UF33,1036,reviewed,9606,True,PF07699,Tyrosine-protein kinase ephrin type A/B receptor-like,pfam,domain,IPR011641,,,272,312,CONTINUOUS,False,False,PF07699,0.063
Q9UF33,1036,reviewed,9606,True,PF07714,Protein tyrosine and serine/threonine kinase,pfam,domain,IPR001245,,,631,712,CONTINUOUS,False,False,PF07714,2.2e-14
Q9UF33,1036,reviewed,9606,True,PF14575,Ephrin type-A receptor 2 transmembrane domain,pfam,domain,IPR027936,,,551,628,CONTINUOUS,True,True,PF14575,6.1e-20
Q9HCP0,422,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,45,262,CONTINUOUS,False,False,PF00069,1.1e-22
Q9HCP0,422,reviewed,9606,True,PF12605,Casein kinase 1 gamma C terminal,pfam,family,IPR022247,,,331,362,CONTINUOUS,False,False,PF12605,0.31
Q9H792,1746,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,1477,1659,CONTINUOUS,False,False,PF00069,3.3e-08
Q52WX2,424,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,53,310,CONTINUOUS,False,False,PF00069,8.2e-47
Q9BXU1,1019,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,800,940,CONTINUOUS,False,False,PF00069,3e-13
Q9BXU1,1019,reviewed,9606,True,PF00567,Tudor domain,pfam,domain,IPR002999,,,29,147,CONTINUOUS,True,True,PF00567,1.1e-21
Q8NFD2,765,reviewed,9606,True,PF00023,Ankyrin repeat,pfam,repeat,IPR002110,,,494,523,CONTINUOUS,False,False,PF00023,0.0029
Q8NFD2,765,reviewed,9606,True,PF07714,Protein tyrosine and serine/threonine kinase,pfam,domain,IPR001245,,,28,281,CONTINUOUS,False,False,PF07714,1.7e-41
Q8NFD2,765,reviewed,9606,True,PF12796,Ankyrin repeats (3 copies),pfam,repeat,IPR002110,,,407,489,CONTINUOUS,False,False,PF12796,2e-15
Q8NFD2,765,reviewed,9606,True,PF13637,Ankyrin repeats (many copies),pfam,repeat,IPR002110,,,366,404,CONTINUOUS,False,False,PF13637,0.022
Q8TAS1,419,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,24,304,CONTINUOUS,False,False,PF00069,1.1e-35
Q8TAS1,419,reviewed,9606,True,PF00076,RNA recognition motif,pfam,domain,IPR000504,,,345,398,CONTINUOUS,False,False,PF00076,0.0027
Q6P2M8,343,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,15,270,CONTINUOUS,False,False,PF00069,6.6e-74
Q8TEA7,893,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,42,273,CONTINUOUS,False,False,PF00069,8.9e-35
Q8TEA7,893,reviewed,9606,True,PF00566,Rab-GTPase-TBC domain,pfam,family,IPR000195,,,471,671,CONTINUOUS,False,False,PF00566,6.4e-40
Q8TEA7,893,reviewed,9606,True,PF00581,Rhodanese-like domain,pfam,domain,IPR001763,,,789,881,CONTINUOUS,False,False,PF00581,1e-08
Q96Q15,3661,reviewed,9606,False,PF00454,Phosphatidylinositol 3- and 4-kinase,pfam,family,IPR000403,,,2150,2426,CONTINUOUS,False,False,PF00454,8.3e-53
Q96Q15,3661,reviewed,9606,False,PF02260,FATC domain,pfam,family,IPR003152,,,3631,3660,CONTINUOUS,False,False,PF02260,8.1e-09
Q96Q15,3661,reviewed,9606,False,PF15785,Serine/threonine-protein kinase smg-1,pfam,family,IPR031559,,,631,1241,CONTINUOUS,False,False,PF15785,0.0
Q96Q15,3661,reviewed,9606,False,PF17229,Serine/threonine-protein kinase SMG1 N-terminal,pfam,disordered,IPR035175,,,32,140,CONTINUOUS,False,False,PF17229,1.1e-41
Q9H1R3,596,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,287,540,CONTINUOUS,False,False,PF00069,2.9e-67
Q6ZN16,1313,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,657,907,CONTINUOUS,False,False,PF00069,1.2e-61
Q6ZN16,1313,reviewed,9606,True,PF13281,MAP3K TRAFs-binding domain,pfam,repeat,IPR025136,,,136,514,CONTINUOUS,True,True,PF13281,0.0
Q6ZN16,1313,reviewed,9606,True,PF19039,ASK kinase PH domain,pfam,domain,IPR043969,,,527,624,CONTINUOUS,True,True,PF19039,2.6e-38
Q6ZN16,1313,reviewed,9606,True,PF20302,HisK-N-like globin domain of the ASK signalosome,pfam,domain,IPR046873,,,1003,1134,CONTINUOUS,True,True,PF20302,1.6e-47
Q6ZN16,1313,reviewed,9606,True,PF20309,Deoxyribohydrolase (DRHyd) domain of the ASK signalosome,pfam,family,IPR046872,,,86,121,CONTINUOUS,False,False,PF20309,1.3e-11
Q5S007,2527,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,1885,2129,CONTINUOUS,False,False,PF00069,8.7e-37
Q5S007,2527,reviewed,9606,True,PF08477,"Ras of Complex, Roc, domain of DAPkinase",pfam,domain,,,,1336,1455,CONTINUOUS,False,False,PF08477,9.8e-24
Q5S007,2527,reviewed,9606,True,PF13855,Leucine rich repeat,pfam,repeat,IPR001611,,,1012,1070,CONTINUOUS,True,True,PF13855,0.00056
Q5S007,2527,reviewed,9606,True,PF16095,"C-terminal of Roc, COR, domain",pfam,family,IPR032171,,,1546,1740,CONTINUOUS,False,False,PF16095,1.5e-20
Q8TF76,798,reviewed,9606,True,PF12330,Haspin like kinase domain,pfam,family,,,,413,781,CONTINUOUS,False,False,PF12330,2.6e-88
Q96RU7,358,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,82,315,CONTINUOUS,False,False,PF00069,8.1e-23
O14578,2027,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,98,360,CONTINUOUS,False,False,PF00069,1.3e-56
O14578,2027,reviewed,9606,True,PF00169,PH domain,pfam,domain,IPR001849,,,1445,1562,CONTINUOUS,False,False,PF00169,7.3e-06
O14578,2027,reviewed,9606,True,PF00433,Protein kinase C terminal domain,pfam,family,IPR017892,,,379,421,CONTINUOUS,False,False,PF00433,0.18
O14578,2027,reviewed,9606,True,PF00780,CNH domain,pfam,repeat,IPR001180,,,1602,1855,CONTINUOUS,False,False,PF00780,3.2e-59
Q8N5S9,505,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,128,409,CONTINUOUS,False,False,PF00069,1.1e-58
Q38SD2,2015,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,1245,1518,CONTINUOUS,False,False,PF00069,1.2e-34
Q38SD2,2015,reviewed,9606,True,PF00560,Leucine Rich Repeat,pfam,repeat,IPR001611,,,381,399,CONTINUOUS,False,False,PF00560,5000.0
Q38SD2,2015,reviewed,9606,True,PF08477,"Ras of Complex, Roc, domain of DAPkinase",pfam,domain,,,,640,760,CONTINUOUS,False,False,PF08477,2.6e-12
Q38SD2,2015,reviewed,9606,True,PF16095,"C-terminal of Roc, COR, domain",pfam,family,IPR032171,,,844,1036,CONTINUOUS,False,False,PF16095,1.4e-20
Q8IWB6,1497,reviewed,9606,True,PF07714,Protein tyrosine and serine/threonine kinase,pfam,domain,IPR001245,,,289,500,CONTINUOUS,False,False,PF07714,9.1e-22
Q8IWB6,1497,reviewed,9606,True,PF12796,Ankyrin repeats (3 copies),pfam,repeat,IPR002110,,,27,116,CONTINUOUS,False,False,PF12796,6.8e-07
O15021,2623,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,571,843,CONTINUOUS,False,False,PF00069,7.9e-57
O15021,2623,reviewed,9606,True,PF08926,Domain of unknown function (DUF1908),pfam,domain,IPR015022,,,258,531,CONTINUOUS,True,True,PF08926,0.0
O15021,2623,reviewed,9606,True,PF17820,PDZ domain,pfam,domain,IPR041489,,,1176,1215,CONTINUOUS,False,False,PF17820,6.7e-07
Q13557,499,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,14,272,CONTINUOUS,False,False,PF00069,1.7e-73
Q13557,499,reviewed,9606,True,PF08332,Calcium/calmodulin dependent protein kinase II association domain,pfam,domain,IPR013543,,,346,473,CONTINUOUS,True,True,PF08332,1.4e-56
Q9NSY1,1161,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,53,311,CONTINUOUS,False,False,PF00069,9.9e-39
Q9NSY1,1161,reviewed,9606,True,PF15282,BMP-2-inducible protein kinase C-terminus,pfam,family,IPR028182,,,893,1161,CONTINUOUS,False,False,PF15282,1.8e-122
Q9BXA7,367,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,17,272,CONTINUOUS,False,False,PF00069,1.2e-61
Q86YV6,388,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,108,361,CONTINUOUS,False,False,PF00069,3e-71
Q7Z695,626,reviewed,9606,True,PF03109,ABC1 atypical kinase-like domain,pfam,domain,IPR004147,,,169,218,CONTINUOUS,False,False,PF03109,0.12
O43293,454,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,13,275,CONTINUOUS,False,False,PF00069,3.1e-74
P0C1S8,567,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,214,482,CONTINUOUS,False,False,PF00069,1.1e-44
Q05823,741,reviewed,9606,True,PF00069,Protein kinase domain,pfam,domain,IPR000719,,,385,513,CONTINUOUS,False,False,PF00069,5e-10
Q05823,741,reviewed,9606,True,PF06479,Ribonuclease 2-5A,pfam,family,IPR010513,,,592,719,CONTINUOUS,False,False,PF06479,8.8e-24
Q05823,741,reviewed,9606,True,PF12796,Ankyrin repeats (3 copies),pfam,repeat,IPR002110,,,27,87,CONTINUOUS,False,False,PF12796,2e-07
Q05823,741,reviewed,9606,True,PF13857,Ankyrin repeats (many copies),pfam,repeat,IPR002110,,,159,209,CONTINUOUS,True,True,PF13857,4.5e-05
Q9BX84,2022,reviewed,9606,True,PF00520,Ion transport protein,pfam,family,IPR005821,,,845,1076,CONTINUOUS,False,False,PF00520,4.4e-05
Q9BX84,2022,reviewed,9606,True,PF02816,Alpha-kinase family,pfam,family,IPR004166,,,1776,1972,CONTINUOUS,False,False,PF02816,1.7e-41
Q9BX84,2022,reviewed,9606,True,PF16519,Tetramerisation domain of TRPM,pfam,domain,IPR032415,,,1170,1225,CONTINUOUS,True,True,PF16519,1.7e-20
Q9BX84,2022,reviewed,9606,True,PF18139,SLOG in TRPM,pfam,family,IPR041491,,,109,372,CONTINUOUS,False,False,PF18139,3.6e-114
Q9BVS4,552,reviewed,9606,True,PF01163,RIO1 family,pfam,family,,,,108,279,CONTINUOUS,False,False,PF01163,2.9e-55
Q9BVS4,552,reviewed,9606,True,PF09202,"Rio2, N-terminal",pfam,domain,IPR015285,,,9,91,CONTINUOUS,True,True,PF09202,1.9e-27
Q86TB3,2170,reviewed,9606,True,PF02816,Alpha-kinase family,pfam,family,IPR004166,,,1926,2125,CONTINUOUS,False,False,PF02816,2.3e-39
Q86TB3,2170,reviewed,9606,True,PF07679,Immunoglobulin I-set domain,pfam,domain,IPR013098,,,16,104,CONTINUOUS,False,False,PF07679,5.1e-10
Q96QP1,1244,reviewed,9606,True,PF02816,Alpha-kinase family,pfam,family,IPR004166,,,1043,1229,CONTINUOUS,False,False,PF02816,6.6e-41
P25440,801,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,86,167,CONTINUOUS,False,False,PF00439,6.3e-17
P25440,801,reviewed,9606,True,PF17035,Bromodomain extra-terminal - transcription regulation,pfam,domain,IPR027353,,,641,703,CONTINUOUS,False,False,PF17035,3.3e-23
Q15059,726,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,46,127,CONTINUOUS,False,False,PF00439,2.4e-17
Q15059,726,reviewed,9606,True,PF17035,Bromodomain extra-terminal - transcription regulation,pfam,domain,IPR027353,,,571,635,CONTINUOUS,False,False,PF17035,1.1e-23
O60885,1362,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,70,151,CONTINUOUS,False,False,PF00439,2.7e-18
O60885,1362,reviewed,9606,True,PF17035,Bromodomain extra-terminal - transcription regulation,pfam,domain,IPR027353,,,609,672,CONTINUOUS,False,False,PF17035,7.3e-24
O60885,1362,reviewed,9606,True,PF17105,C-terminal domain of bromodomain protein 4,pfam,family,IPR031354,,,1319,1362,CONTINUOUS,False,False,PF17105,6.3e-20
Q58F21,947,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,39,120,CONTINUOUS,False,False,PF00439,1.2e-19
Q58F21,947,reviewed,9606,True,PF17035,Bromodomain extra-terminal - transcription regulation,pfam,domain,IPR027353,,,509,572,CONTINUOUS,False,False,PF17035,3.7e-22
Q58F21,947,reviewed,9606,True,PF17105,C-terminal domain of bromodomain protein 4,pfam,family,IPR031354,,,905,947,CONTINUOUS,False,False,PF17105,1.5e-19
Q96L96,1705,reviewed,9606,True,PF02816,Alpha-kinase family,pfam,family,IPR004166,,,1420,1617,CONTINUOUS,False,False,PF02816,4.6e-29
Q96L96,1705,reviewed,9606,True,PF07679,Immunoglobulin I-set domain,pfam,domain,IPR013098,,,78,169,CONTINUOUS,True,True,PF07679,3.9e-14
Q3MIX3,580,reviewed,9606,True,PF03109,ABC1 atypical kinase-like domain,pfam,domain,IPR004147,,,170,414,CONTINUOUS,True,True,PF03109,2.3e-76
O15164,1050,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,908,988,CONTINUOUS,False,False,PF00439,3.6e-17
O15164,1050,reviewed,9606,True,PF00628,PHD-finger,pfam,domain,IPR019787,,,829,870,CONTINUOUS,False,False,PF00628,3e-05
O15164,1050,reviewed,9606,True,PF00643,B-box zinc finger,pfam,domain,IPR000315,,,221,257,CONTINUOUS,False,False,PF00643,3.6e-06
Q13263,835,reviewed,9606,True,PF00628,PHD-finger,pfam,domain,IPR019787,,,628,669,CONTINUOUS,False,False,PF00628,0.00086
Q13263,835,reviewed,9606,True,PF00643,B-box zinc finger,pfam,domain,IPR000315,,,150,194,CONTINUOUS,False,False,PF00643,0.0078
Q13263,835,reviewed,9606,True,PF14634,zinc-RING finger domain,pfam,domain,IPR001841,,,64,122,CONTINUOUS,False,False,PF14634,0.0016
Q9UPN9,1127,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,966,1050,CONTINUOUS,False,False,PF00439,1.6e-17
Q9UPN9,1127,reviewed,9606,True,PF00628,PHD-finger,pfam,domain,IPR019787,,,890,931,CONTINUOUS,False,False,PF00628,0.0002
Q9UPN9,1127,reviewed,9606,True,PF00643,B-box zinc finger,pfam,domain,IPR000315,,,274,310,CONTINUOUS,False,False,PF00643,3.6e-06
Q58A45,887,reviewed,9606,True,PF18101,Pan3 Pseudokinase domain,pfam,domain,IPR041332,,,742,879,CONTINUOUS,True,True,PF18101,1.7e-58
Q14296,549,reviewed,9606,True,PF06743,"FAST kinase-like protein, subdomain 1",pfam,family,IPR010622,,,278,343,CONTINUOUS,False,False,PF06743,1.7e-10
Q14296,549,reviewed,9606,True,PF08368,"FAST kinase-like protein, subdomain 2",pfam,family,IPR013579,,,355,444,CONTINUOUS,False,False,PF08368,2.6e-13
Q14296,549,reviewed,9606,True,PF08373,RAP domain,pfam,domain,IPR013584,,,483,536,CONTINUOUS,False,False,PF08373,1.6e-06
P49842,254,reviewed,9606,True,PF10494,Serine-threonine protein kinase 19,pfam,family,IPR018865,,,53,251,CONTINUOUS,False,False,PF10494,1.3e-24
P21675,1893,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,1411,1491,CONTINUOUS,False,False,PF00439,4.4e-15
P21675,1893,reviewed,9606,True,PF09247,TATA box-binding protein binding,pfam,domain,IPR009067,,,26,86,CONTINUOUS,True,True,PF09247,1.4e-16
P21675,1893,reviewed,9606,True,PF12157,Protein of unknown function (DUF3591),pfam,family,IPR022591,,,586,1048,CONTINUOUS,False,False,PF12157,0.0
P21675,1893,reviewed,9606,True,PF15288,Zinc knuckle,pfam,domain,IPR041670,,,1282,1323,CONTINUOUS,True,True,PF15288,1.9e-13
Q8IZX4,1826,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,1409,1489,CONTINUOUS,False,False,PF00439,7.6e-14
Q8IZX4,1826,reviewed,9606,True,PF09247,TATA box-binding protein binding,pfam,domain,IPR009067,,,23,85,CONTINUOUS,True,True,PF09247,3.4e-15
Q8IZX4,1826,reviewed,9606,True,PF12157,Protein of unknown function (DUF3591),pfam,family,IPR022591,,,584,1046,CONTINUOUS,False,False,PF12157,0.0
Q8IZX4,1826,reviewed,9606,True,PF15288,Zinc knuckle,pfam,domain,IPR041670,,,1280,1321,CONTINUOUS,True,True,PF15288,1.2e-13
P11274,1271,reviewed,9606,True,PF00168,C2 domain,pfam,domain,IPR000008,,,913,1007,CONTINUOUS,False,False,PF00168,0.00021
P11274,1271,reviewed,9606,True,PF00620,RhoGAP domain,pfam,domain,IPR000198,,,1068,1215,CONTINUOUS,False,False,PF00620,3.1e-44
P11274,1271,reviewed,9606,True,PF00621,RhoGEF domain,pfam,domain,IPR000219,,,503,689,CONTINUOUS,False,False,PF00621,4.6e-35
P11274,1271,reviewed,9606,True,PF09036,Bcr-Abl oncoprotein oligomerisation domain,pfam,domain,IPR015123,,,3,75,CONTINUOUS,True,True,PF09036,3.6e-36
P11274,1271,reviewed,9606,True,PF19057,PH domain,pfam,domain,,,,703,781,CONTINUOUS,False,False,PF19057,0.00025
Q12979,859,reviewed,9606,True,PF00168,C2 domain,pfam,domain,IPR000008,,,506,605,CONTINUOUS,False,False,PF00168,0.00013
Q12979,859,reviewed,9606,True,PF00620,RhoGAP domain,pfam,domain,IPR000198,,,661,808,CONTINUOUS,False,False,PF00620,1.2e-43
Q12979,859,reviewed,9606,True,PF00621,RhoGEF domain,pfam,domain,IPR000219,,,98,282,CONTINUOUS,False,False,PF00621,1.9e-32
Q12979,859,reviewed,9606,True,PF19057,PH domain,pfam,domain,,,,299,394,CONTINUOUS,False,False,PF19057,0.0056
Q9Y5P4,624,reviewed,9606,True,PF00169,PH domain,pfam,domain,IPR001849,,,24,115,CONTINUOUS,False,False,PF00169,3.9e-13
Q9Y5P4,624,reviewed,9606,True,PF01852,START domain,pfam,domain,IPR002913,,,415,618,CONTINUOUS,False,False,PF01852,2.2e-24
P53004,296,reviewed,9606,True,PF01408,"Oxidoreductase family, NAD-binding Rossmann fold",pfam,family,IPR000683,,,9,125,CONTINUOUS,False,False,PF01408,1.2e-19
P53004,296,reviewed,9606,True,PF09166,"Biliverdin reductase, catalytic",pfam,domain,IPR015249,,,133,243,CONTINUOUS,True,True,PF09166,1.2e-44
Q9NRL2,1556,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,1439,1519,CONTINUOUS,False,False,PF00439,1.9e-16
Q9NRL2,1556,reviewed,9606,True,PF00628,PHD-finger,pfam,domain,IPR019787,,,1151,1195,CONTINUOUS,False,False,PF00628,7.5e-09
Q9NRL2,1556,reviewed,9606,True,PF02791,DDT domain,pfam,family,IPR018501,,,424,483,CONTINUOUS,False,False,PF02791,3.1e-08
Q9NRL2,1556,reviewed,9606,True,PF10537,ATP-utilising chromatin assembly and remodelling N-terminal,pfam,domain,IPR013136,,,23,122,CONTINUOUS,False,False,PF10537,1.4e-29
Q9NRL2,1556,reviewed,9606,True,PF15612,"WSTF, HB1, Itc1p, MBD9 motif 1",pfam,conserved_site,IPR028942,,,590,635,CONTINUOUS,False,False,PF15612,6.2e-09
Q9NRL2,1556,reviewed,9606,True,PF15613,"Williams-Beuren syndrome DDT (WSD), D-TOX E motif",pfam,family,IPR028941,,,802,926,CONTINUOUS,False,False,PF15613,2.2e-21
Q9UIG0,1483,reviewed,9606,True,PF00439,Bromodomain,pfam,domain,IPR001487,,,1348,1427,CONTINUOUS,False,False,PF00439,3.4e-18
Q9UIG0,1483,reviewed,9606,True,PF00628,PHD-finger,pfam,domain,IPR019787,,,1187,1231,CONTINUOUS,False,False,PF00628,9.3e-09
Q9UIG0,1483,reviewed,9606,True,PF10537,ATP-utilising chromatin assembly and remodelling N-terminal,pfam,domain,IPR013136,,,22,119,CONTINUOUS,False,False,PF10537,1.7e-21
Q9UIG0,1483,reviewed,9606,True,PF15612,"WSTF, HB1, Itc1p, MBD9 motif 1",pfam,conserved_site,IPR028942,,,727,762,CONTINUOUS,False,False,PF15612,0.0034
Q9UIG0,1483,reviewed,9606,True,PF15613,"Williams-Beuren syndrome DDT (WSD), D-TOX E motif",pfam,family,IPR028941,,,898,1025,CONTINUOUS,False,False,PF15613,9.9e-17
